sample_index,healthy_sensor,faulty_sensor,healthy_ground_truth,healthy_prediction,faulty_prediction,prediction_error,residual,severity
0,1174.983,1192.884869426055,-7.471513,-7.253111199860621,-7.269282347500427,-0.016171147639806094,0.20223065249957273,0.05
1,1174.983,1113.8848177448613,-7.471513,-7.253111199860621,-7.194899814076077,0.05821138578454388,0.2766131859239227,0.05
2,1174.983,1219.071369870113,-7.471513,-7.253111199860621,-7.2929371823544,-0.03982598249377922,0.1785758176455996,0.05
3,1174.983,1230.2403776079748,-7.471513,-7.253111199860621,-7.303049629956053,-0.049938430095432196,0.16846337004394663,0.05
4,1174.983,1060.3613410464975,-7.471513,-7.253111199860621,-7.137604407324533,0.1155067925360882,0.333908592675467,0.05
5,1174.983,1098.4810608244197,-7.471513,-7.253111199860621,-7.17902334495629,0.0740878549043309,0.2924896550437097,0.05
6,1174.983,1182.4935150217352,-7.471513,-7.253111199860621,-7.259895611274699,-0.006784411414077596,0.21161738872530123,0.05
7,1174.983,1156.404016506018,-7.471513,-7.253111199860621,-7.236328400370338,0.01678279949028294,0.23518459962966176,0.05
8,1174.983,1173.995946277607,-7.471513,-7.253111199860621,-7.252219572785629,0.0008916270749921296,0.21929342721437095,0.05
9,1174.983,1124.8673943423905,-7.471513,-7.253111199860621,-7.2056889806332975,0.04742221922732348,0.2658240193667023,0.05
10,1174.983,1226.6468835349124,-7.471513,-7.253111199860621,-7.299780308455105,-0.04666910859448414,0.17173269154489468,0.05
11,1174.983,1220.6776150833055,-7.471513,-7.253111199860621,-7.294388138557357,-0.04127693869673621,0.1771248614426426,0.05
12,1174.983,1178.8622473556284,-7.471513,-7.253111199860621,-7.2566154082885905,-0.003504208427969502,0.21489759171140932,0.05
13,1174.983,1241.207462754346,-7.471513,-7.253111199860621,-7.313196103157148,-0.06008490329652716,0.15831689684285166,0.05
14,1174.983,1202.4487764743667,-7.471513,-7.253111199860621,-7.277921632549983,-0.024810432689362116,0.1935913674500167,0.05
15,1174.983,1124.500298204203,-7.471513,-7.253111199860621,-7.2053283492876155,0.047782850573005575,0.2661846507123844,0.05
16,1174.983,1196.6467951266802,-7.471513,-7.253111199860621,-7.272680576728167,-0.019569376867545785,0.19883242327183304,0.05
17,1174.983,1118.649462251507,-7.471513,-7.253111199860621,-7.199580550214053,0.05353064964656795,0.2719324497859468,0.05
18,1174.983,1226.5912085190462,-7.471513,-7.253111199860621,-7.299730016003519,-0.04661881614289776,0.17178298399648106,0.05
19,1174.983,1172.049895166582,-7.471513,-7.253111199860621,-7.250461662531563,0.002649537329057594,0.22105133746843642,0.05
20,1174.983,1164.122493274725,-7.471513,-7.253111199860621,-7.243300668149228,0.009810531711393011,0.22821233185077183,0.05
21,1174.983,1134.978968056381,-7.471513,-7.253111199860621,-7.21562248321232,0.037488716648301335,0.25589051678768016,0.05
22,1174.983,1246.8062644869615,-7.471513,-7.253111199860621,-7.318375974652636,-0.06526477479201453,0.1531370253473643,0.05
23,1174.983,1165.9045242785176,-7.471513,-7.253111199860621,-7.244910415476459,0.008200784384161608,0.22660258452354043,0.05
24,1174.983,1149.8191045265662,-7.471513,-7.253111199860621,-7.230201275601052,0.022909924259568726,0.24131172439894755,0.05
25,1174.983,1154.2954532223343,-7.471513,-7.253111199860621,-7.234423689339504,0.018687510521116835,0.23708931066049566,0.05
26,1174.983,1206.2557121884515,-7.471513,-7.253111199860621,-7.281360520300899,-0.028249320440277614,0.1901524796991012,0.05
27,1174.983,1196.4525281539347,-7.471513,-7.253111199860621,-7.272505091150485,-0.01939389128986413,0.1990079088495147,0.05
28,1174.983,1199.2306901085444,-7.471513,-7.253111199860621,-7.275014665210383,-0.021903465349762286,0.19649833478961654,0.05
