target,representative_id,sensor,fault_type,severity,random_seed,repetition,healthy_noise,n_samples,mae,rmse,r2,residual_mean,residual_standard_deviation,residual_rms,residual_maximum,residual_minimum,residual_skewness,residual_kurtosis
MF_IA,MF_IA_High,P_IM,oscillation,0.125,52,1,0.02,300,37.20139860570261,47.481523386167694,-4.360827667104757e+28,-2.300098039075362,31.863325765637857,31.946235769437994,51.93787317822148,-61.18954642336075,-0.12364971153083436,1.6592364132432869
MF_IA,MF_IA_High,P_IM,oscillation,0.15,53,1,0.02,300,41.17344352389892,52.82641359795326,-5.397863404963446e+28,-3.5647977867246703,38.458041488399466,38.62290432351885,59.08242646986082,-74.38838670924315,-0.1318497321067448,1.6334282633051158
MF_IA,MF_IA_High,P_IM,oscillation,0.175,54,1,0.02,300,45.619311762191856,58.37925771848845,-6.592297121167277e+28,-5.009623083915449,44.409542847924165,44.69120516840546,68.69557863927298,-87.66601979219809,-0.17195045193712977,1.5982128990715017
MF_IA,MF_IA_High,P_IM,oscillation,0.2,55,1,0.02,300,50.36927145370041,64.14698493903272,-7.959249748986984e+28,-7.300120440057599,50.04873011890153,50.57832683031328,73.77228750829272,-93.40978330512917,-0.21272368010262363,1.6039837198328497
MF_IA,MF_IA_High,P_IM,oscillation,0.225,56,1,0.02,300,55.32451161613085,70.12198991466079,-9.511042004556792e+28,-8.566573484900172,56.88041444226432,57.52188912401909,74.02496285765756,-109.10979620699436,-0.22912035321054167,1.5911739073804172
MF_IA,MF_IA_High,P_IM,oscillation,0.25,57,1,0.02,300,60.4517697020153,76.29148411682604,-1.1258272663395712e+29,-10.07222601706406,63.1730004375817,63.97091308732054,80.8013694736535,-123.6734142377552,-0.2506884797571877,1.5777869357283014
MF_IA,MF_IA_High,P_IM,oscillation,0.275,58,1,0.02,300,65.70425106984078,82.57463063168827,-1.318903179399193e+29,-12.484626761362854,69.55911337538618,70.67061736634516,88.17982545833229,-139.20385820850765,-0.24561817130685082,1.5689443453307599
MF_IA,MF_IA_High,P_IM,oscillation,0.3,59,1,0.02,300,71.04550639229421,88.92549818169621,-1.529580187322085e+29,-13.59635177517296,75.6137236524542,76.82640162199425,93.30474494724785,-142.4410507685884,-0.26117566031609696,1.5692235496386668
MF_IA,MF_IA_High,P_IM,oscillation,0.35,60,1,0.02,300,82.0161343600093,101.96377265507594,-2.010997023146893e+29,-17.205762024077057,88.2277870260566,89.88982506571237,106.00856259935381,-168.97233211160233,-0.25921776551816766,1.5666374978207542
MF_IA,MF_IA_High,P_IM,oscillation,0.4,61,1,0.02,300,93.2512432614199,115.32379142015786,-2.572512298415115e+29,-20.997564552481368,102.48965395593504,104.61848252169851,117.69574306905724,-200.73281492327237,-0.2797942507127758,1.569809110787541
MF_IA,MF_IA_High,EGR_Rate,oscillation,0.0125,62,1,0.02,300,33.16060773089282,33.166427340047164,-2.1277324653101396e+28,-0.010736787380016419,1.6040672986413445,1.6041032314579333,5.144777568045811,-4.16285922015004,0.17307206749834275,2.9782539050182475
MF_IA,MF_IA_High,EGR_Rate,oscillation,0.02,63,1,0.02,300,33.160283624554864,33.17519362321028,-2.128857384199269e+28,-0.032438505008401536,1.7722512956311463,1.772548140805619,5.142293734866371,-5.002145424385844,-0.07610928322356635,2.978061949821721
MF_IA,MF_IA_High,EGR_Rate,oscillation,0.0275,64,1,0.02,300,33.14766102902245,33.17654919782964,-2.1290313626260417e+28,0.14481976421705742,2.097877640913731,2.102870267123877,5.548158414338559,-5.68807336942632,0.052868349230902015,2.646331898664133
MF_IA,MF_IA_High,EGR_Rate,oscillation,0.035,65,1,0.02,300,33.129535976168896,33.177315973652185,-2.1291297760342367e+28,-0.011114345949407228,2.3773887843599955,2.3774147641264833,5.618805499336304,-5.846385757511825,-0.10892332880490105,2.4411802309339183
MF_IA,MF_IA_High,EGR_Rate,oscillation,0.0425,66,1,0.02,300,33.111847668891556,33.18343122522593,-2.129914731885637e+28,0.2086937794695867,2.664801297664176,2.672960727287623,6.530219496873997,-5.851342459283842,0.04810996000339498,2.373723439961062
MF_IA,MF_IA_High,EGR_Rate,oscillation,0.05,67,1,0.02,300,33.12102220487073,33.22146095458286,-2.134799488688202e+28,0.0545574472639881,3.021990142073051,3.0224825779214446,6.59800695588342,-6.614772309034606,-0.06919535236784699,2.069578353839896
MF_IA,MF_IA_High,EGR_Rate,oscillation,0.0625,68,1,0.02,300,33.18196646420833,33.344203683837605,-2.15060344004467e+28,0.04040454496012368,3.5686020326513668,3.568830760164581,8.199399169461685,-7.469709364432902,-0.005408073697628239,1.939791078720364
MF_IA,MF_IA_High,EGR_Rate,oscillation,0.075,69,1,0.02,300,33.26421987905299,33.503974969451285,-2.1712623757736493e+28,-0.009045775255070415,4.2655059560750885,4.265515547663848,7.0901384464179955,-11.349918785911996,-0.1705195025302126,1.9100029470306474
MF_IA,MF_IA_High,EGR_Rate,oscillation,0.0875,70,1,0.02,300,33.35677866242344,33.68924051121394,-2.1953414458676704e+28,-0.26308539212815124,4.923683659134882,4.930707322360869,8.714697113305192,-9.953426893417372,-0.0544685897898182,1.7185909030766022
MF_IA,MF_IA_High,EGR_Rate,oscillation,0.1,71,1,0.02,300,33.45532724197732,33.89531511210547,-2.2222810720922674e+28,-0.2423290907521391,5.712469614016672,5.717607233737601,9.620813757362612,-11.773312255052133,-0.15342498969468962,1.7539384540020864
MF_IA,MF_IA_High,EGR_Rate,oscillation,0.125,72,1,0.02,300,33.81200427559851,34.53671133173622,-2.307180630706984e+28,-0.7100151369460188,7.158614047064804,7.193738705952977,12.177047460521408,-14.553790166439967,-0.18934762878446476,1.6963771571944755
MF_IA,MF_IA_High,EGR_Rate,oscillation,0.15,73,1,0.02,300,34.41245794452278,35.47366515051128,-2.434062694630533e+28,-1.2068055840101972,8.687455995705275,8.770876318527911,11.362926554977548,-17.196934404981903,-0.2905038730435574,1.6888723872008897
MF_IA,MF_IA_High,EGR_Rate,oscillation,0.175,74,1,0.02,300,35.18736606664811,36.604540914183765,-2.591728858639819e+28,-2.0684687745476276,10.177295283354367,10.385369630199284,11.063680858095495,-21.3993211025263,-0.36605430637426506,1.6737167668026733
MF_IA,MF_IA_High,EGR_Rate,oscillation,0.2,75,1,0.02,300,36.04313189971115,37.8362803279307,-2.769086387816145e+28,-2.9701998888065555,11.785928343595428,12.154431056196442,12.364587746691768,-24.38846952113977,-0.41336066163939633,1.6450407896938588
MF_IA,MF_IA_High,EGR_Rate,oscillation,0.225,76,1,0.02,300,36.95384263059643,39.13914650100868,-2.9630729068456583e+28,-3.8399162105783096,12.941349999523496,13.499018346325368,13.396662498321348,-29.31891856372704,-0.46296341157323817,1.688733284715018
