target,representative_id,sensor,fault_type,severity,random_seed,repetition,healthy_noise,n_samples,mae,rmse,r2,residual_mean,residual_standard_deviation,residual_rms,residual_maximum,residual_minimum,residual_skewness,residual_kurtosis
MF_IA,MF_IA_High,P_IM,spike,0.15,53,1,0.02,300,34.70697472967753,37.232577942803765,-2.681426211841906e+28,1.4821844069863133,19.64753409069539,19.703361806081496,126.53464804675423,-189.2538469172298,0.16640867096347353,48.571021462184596
MF_IA,MF_IA_High,P_IM,spike,0.175,54,1,0.02,300,36.78827619997627,46.00274298863876,-4.093427394913634e+28,-2.023450939628958,30.183440571491847,30.251189041719755,144.789970291082,-240.3504965073439,-5.336120253977828,50.18184819052129
MF_IA,MF_IA_High,P_IM,spike,0.2,55,1,0.02,300,35.64184727681684,40.7103438820177,-3.2057465058363237e+28,1.2160213117927636,26.401191564400822,26.429181293617923,173.11549663594565,-269.0432101865483,-0.12072015465770582,57.334555935545175
MF_IA,MF_IA_High,P_IM,spike,0.225,56,1,0.02,300,38.00005529062359,52.387169321639746,-5.308471630762681e+28,-3.0110616794161897,38.21880617359893,38.33723565637423,186.3790843938557,-303.1464103482531,-5.455927071747353,52.457700556875395
MF_IA,MF_IA_High,P_IM,spike,0.25,57,1,0.02,300,38.42787921701571,54.62430548400397,-5.771537106800368e+28,-2.888272583107647,42.50486282872619,42.602881153780686,214.75739604142814,-334.6298411172995,-5.223439044793384,51.631503719759294
MF_IA,MF_IA_High,P_IM,spike,0.275,58,1,0.02,300,39.35324933121901,59.263185227455374,-6.79343798924646e+28,-5.471530159377366,46.11298530275222,46.43646256786598,228.33985467216803,-348.6006675614158,-5.987905071954856,49.054310245869004
MF_IA,MF_IA_High,P_IM,spike,0.3,59,1,0.02,300,38.00985776700873,52.136047162102514,-5.257700429509959e+28,1.0976856411014062,41.56408507412358,41.57857719806755,263.94808994014056,-352.112215299195,-0.7079759855463196,51.92644009154781
MF_IA,MF_IA_High,P_IM,spike,0.35,60,1,0.02,300,38.82041580068818,56.38022262387915,-6.148557071824546e+28,1.5291586411562306,46.99931889975979,47.02418849051136,300.5541329470766,-391.87887158401713,-0.5032536409764722,51.66424601159717
MF_IA,MF_IA_High,P_IM,spike,0.4,61,1,0.02,300,39.183643175068454,58.048576702986104,-6.517826372825333e+28,4.42865922808101,51.02888018966475,51.22069538740788,348.9391792450847,-427.375193406412,2.8830355075577243,49.7534920923573
MF_IA,MF_IA_High,EGR_Rate,spike,0.0125,62,1,0.02,300,33.17702956189071,33.179223704948306,-2.129374637570933e+28,-0.027158618377909532,1.5322188886547627,1.5324595633499216,4.340577897834919,-4.513492189870249,-0.049601996413147685,3.1295747276516446
MF_IA,MF_IA_High,EGR_Rate,spike,0.02,63,1,0.02,300,33.07295326062991,33.07864446106439,-2.1164842652766813e+28,0.05489185891655173,1.590123526693201,1.5910706918042763,8.391909702273097,-4.113918097895066,0.7485496329637666,5.852751047072053
MF_IA,MF_IA_High,EGR_Rate,spike,0.0275,64,1,0.02,300,33.212174707531304,33.22495716095224,-2.1352488423344803e+28,0.08030608570820429,1.6178004752526567,1.619792408035516,5.424802515859483,-7.128034800171918,-0.3868323871712828,4.8448072103990425
MF_IA,MF_IA_High,EGR_Rate,spike,0.035,65,1,0.02,300,33.17712858666596,33.19781164270483,-2.13176117745406e+28,-0.05870695644647336,1.9065581577958701,1.9074617993011524,8.454588108575308,-8.247078984426025,0.09563831083713659,8.028290540872327
MF_IA,MF_IA_High,EGR_Rate,spike,0.0425,66,1,0.02,300,33.266646130941595,33.3037936222657,-2.1453939375318468e+28,0.05389531741954898,2.231990164626078,2.2326407682892695,7.4738551361938335,-15.138072470937686,-2.9980338727591502,22.254704998070054
