sample_index,healthy_sensor,faulty_sensor,healthy_ground_truth,healthy_prediction,faulty_prediction,prediction_error,residual,severity
0,45.51266,46.20608424235281,-7.471513,-7.253111199860621,-7.1890148240292895,0.06409637583133154,0.28249817597071036,0.05
1,45.51266,43.14603784836362,-7.471513,-7.253111199860621,-7.456830820301253,-0.20371962044063174,0.014682179698747078,0.05
2,45.51266,47.22041150606663,-7.471513,-7.253111199860621,-7.093101359425555,0.16000984043506605,0.3784116405744449,0.05
3,45.51266,47.65304010725548,-7.471513,-7.253111199860621,-7.052738779642153,0.2003724202184678,0.4187742203578466,0.05
4,45.51266,41.0728199405381,-7.471513,-7.253111199860621,-7.582372985628055,-0.32926178576743403,-0.11085998562805521,0.05
5,45.51266,42.54937734226038,-7.471513,-7.253111199860621,-7.504497886447698,-0.2513866865870771,-0.03298488644769826,0.05
6,45.51266,45.80357784018078,-7.471513,-7.253111199860621,-7.226220332652117,0.026890867208503977,0.2452926673478828,0.05
7,45.51266,44.79300792085739,-7.471513,-7.253111199860621,-7.312804325377705,-0.059693125517084056,0.15870867462229477,0.05
8,45.51266,45.47442673154504,-7.471513,-7.253111199860621,-7.256645275819423,-0.003534075958802063,0.21486772418057676,0.05
9,45.51266,43.57144508796395,-7.471513,-7.253111199860621,-7.419788036329834,-0.16667683646921283,0.05172496367016599,0.05
10,45.51266,47.51384705173102,-7.471513,-7.253111199860621,-7.0657249548359875,0.18738624502463352,0.40578804516401235,0.05
11,45.51266,47.282628995395974,-7.471513,-7.253111199860621,-7.087296707652468,0.1658144922081526,0.3842162923475314,0.05
12,45.51266,45.662921634383316,-7.471513,-7.253111199860621,-7.239221829397044,0.013889370463576967,0.2322911706029558,0.05
13,45.51266,48.07784728953628,-7.471513,-7.253111199860621,-7.0131059080745946,0.24000529178602648,0.4584070919254053,0.05
14,45.51266,46.57653968703705,-7.471513,-7.253111199860621,-7.154398376744821,0.09871282311580032,0.31711462325517914,0.05
15,45.51266,43.55722571481162,-7.471513,-7.253111199860621,-7.421031892569864,-0.16792069270924337,0.05048110743013545,0.05
16,45.51266,46.35180145303401,-7.471513,-7.253111199860621,-7.175545515443794,0.0775656844168271,0.2959674845562059,0.05
17,45.51266,43.3305951104277,-7.471513,-7.253111199860621,-7.440856668839887,-0.1877454689792657,0.030656331160113126,0.05
18,45.51266,47.511690494514774,-7.471513,-7.253111199860621,-7.065926153306126,0.18718504655449486,0.4055868466938737,0.05
19,45.51266,45.39904694940462,-7.471513,-7.253111199860621,-7.263612974020688,-0.010501774160067257,0.20790002597931156,0.05
20,45.51266,45.09198110505841,-7.471513,-7.253111199860621,-7.2889484095961965,-0.03583720973557547,0.18256459040380335,0.05
21,45.51266,43.96311425807942,-7.471513,-7.253111199860621,-7.385526319160114,-0.1324151192994929,0.08598668083988592,0.05
22,45.51266,48.2947154141508,-7.471513,-7.253111199860621,-6.992872948537993,0.2602382513226278,0.4786400514620066,0.05
23,45.51266,45.161007611131325,-7.471513,-7.253111199860621,-7.2833652370730775,-0.030254037212456453,0.18814776292692237,0.05
24,45.51266,44.537943073067495,-7.471513,-7.253111199860621,-7.335158156100611,-0.08204695623999037,0.13635484389938846,0.05
25,45.51266,44.71133327210182,-7.471513,-7.253111199860621,-7.319946987286373,-0.06683578742575236,0.15156601271362646,0.05
26,45.51266,46.72400034884832,-7.471513,-7.253111199860621,-7.140357798743947,0.11275340111667376,0.3311552012560526,0.05
27,45.51266,46.34427657252102,-7.471513,-7.253111199860621,-7.176241074583475,0.07687012527714643,0.29527192541652525,0.05
28,45.51266,46.45188795112401,-7.471513,-7.253111199860621,-7.166267185683651,0.08684401417696996,0.3052458143163488,0.05
29,45.51266,46.49305049153783,-7.471513,-7.253111199860621,-7.162347863389181,0.09076333647143997,0.3091651366108188,0.05
30,45.51266,50.38626395491164,-7.471513,-7.253111199860621,-6.795346615083279,0.45776458477734217,0.676166384916721,0.05
31,45.51266,44.58780857701962,-7.471513,-7.253111199860621,-7.330783557058409,-0.07767235719778753,0.1407294429415913,0.05
32,45.51266,44.34698354171475,-7.471513,-7.253111199860621,-7.351910646635092,-0.09879944677447128,0.11960235336490754,0.05
33,45.51266,43.6608119250991,-7.471513,-7.253111199860621,-7.411970568089039,-0.15885936822841806,0.05954243191096076,0.05
34,45.51266,46.91440310133374,-7.471513,-7.253111199860621,-7.122228457229976,0.1308827426306447,0.3492845427700235,0.05
35,45.51266,48.08178660540132,-7.471513,-7.253111199860621,-7.012738385098864,0.24037281476175743,0.45877461490113625,0.05
36,45.51266,45.25335740509446,-7.471513,-7.253111199860621,-7.275895572715067,-0.022784372854445678,0.19561742728493314,0.05
37,45.51266,43.60077219586033,-7.471513,-7.253111199860621,-7.417222613384098,-0.1641114135234769,0.05429038661590191,0.05
38,45.51266,43.636443337692896,-7.471513,-7.253111199860621,-7.414102238675442,-0.1609910388148208,0.057410761324558024,0.05
39,45.51266,46.993170417535886,-7.471513,-7.253111199860621,-7.11472856788002,0.1383826319806012,0.35678443211998,0.05
40,45.51266,47.204033719378195,-7.471513,-7.253111199860621,-7.094651059745493,0.1584601401151282,0.37686194025450703,0.05
41,45.51266,46.748679777046156,-7.471513,-7.253111199860621,-7.138007928396341,0.1151032714642799,0.3335050716036587,0.05
42,45.51266,43.9982041482735,-7.471513,-7.253111199860621,-7.38245679011602,-0.12934559025539905,0.08905620988397978,0.05
43,45.51266,46.040973968094285,-7.471513,-7.253111199860621,-7.204276722223938,0.04883447763668336,0.2672362777760622,0.05
44,45.51266,45.77819407791233,-7.471513,-7.253111199860621,-7.228566669954734,0.024544529905886847,0.24294633004526567,0.05
45,45.51266,46.01031498744023,-7.471513,-7.253111199860621,-7.207110672101345,0.046000527759275656,0.2644023278986545,0.05
46,45.51266,47.495712084248574,-7.471513,-7.253111199860621,-7.067416877353054,0.18569432250756712,0.40409612264694594,0.05
47,45.51266,46.021481409444775,-7.471513,-7.253111199860621,-7.206078508617898,0.047032691242723246,0.26543449138210207,0.05
48,45.51266,47.05761810827398,-7.471513,-7.253111199860621,-7.108592132456026,0.14451906740459464,0.36292086754397346,0.05
49,45.51266,45.66644516063821,-7.471513,-7.253111199860621,-7.238896133741642,0.014215066118978825,0.23261686625835765,0.05
50,45.51266,46.17058964459908,-7.471513,-7.253111199860621,-7.192295752123014,0.06081544773760683,0.27921724787698565,0.05
51,45.51266,46.94924031922964,-7.471513,-7.253111199860621,-7.118911405284102,0.13419979457651898,0.3526015947158978,0.05
52,45.51266,42.19670813019439,-7.471513,-7.253111199860621,-7.532488297196169,-0.27937709733554783,-0.06097529719616901,0.05
53,45.51266,44.78520563090718,-7.471513,-7.253111199860621,-7.313474027692891,-0.06036282783226987,0.15803897230710895,0.05
54,45.51266,44.44226446559372,-7.471513,-7.253111199860621,-7.343551845353522,-0.09044064549290098,0.12796115464647784,0.05
55,45.51266,44.058808485568456,-7.471513,-7.253111199860621,-7.377155355073159,-0.12404415521253753,0.09435764492684129,0.05
56,45.51266,44.886537213414265,-7.471513,-7.253111199860621,-7.30511999135758,-0.05200879149695936,0.16639300864241946,0.05
57,45.51266,48.91459778090825,-7.471513,-7.253111199860621,-6.935040314690353,0.31807088517026827,0.5364726853096471,0.05
58,45.51266,43.54234614070163,-7.471513,-7.253111199860621,-7.422333500658171,-0.16922230079754996,0.04917949934182886,0.05
59,45.51266,47.71610617689408,-7.471513,-7.253111199860621,-7.046854958599303,0.20625624126131825,0.4246580414006971,0.05
60,45.51266,41.683066013008606,-7.471513,-7.253111199860621,-7.5690367118960555,-0.3159255120354345,-0.09752371189605569,0.05
61,45.51266,44.75058457455838,-7.471513,-7.253111199860621,-7.3165035505109906,-0.06339235065036952,0.1550094494890093,0.05
62,45.51266,45.88302624580409,-7.471513,-7.253111199860621,-7.218876552964298,0.03423464689632283,0.25263644703570165,0.05
63,45.51266,46.8466868825781,-7.471513,-7.253111199860621,-7.12867610801144,0.12443509184918078,0.3428368919885596,0.05
64,45.51266,47.13115067545375,-7.471513,-7.253111199860621,-7.101590673677727,0.15152052618289424,0.36992232632227307,0.05
65,45.51266,47.31802714887971,-7.471513,-7.253111199860621,-7.083994196467941,0.16911700339267988,0.3875188035320587,0.05
66,45.51266,44.71908971766407,-7.471513,-7.253111199860621,-7.319266530123841,-0.06615533026321962,0.1522464698761592,0.05
67,45.51266,44.460517003003346,-7.471513,-7.253111199860621,-7.341950587442913,-0.0888393875822917,0.12956241255708711,0.05
68,45.51266,47.465098228592865,-7.471513,-7.253111199860621,-7.070273032003916,0.18283816785670481,0.40123996799608364,0.05
69,45.51266,45.07732156525667,-7.471513,-7.253111199860621,-7.2901341387382175,-0.037022938877596445,0.18137886126178238,0.05
70,45.51266,42.60966610496355,-7.471513,-7.253111199860621,-7.499712928833469,-0.24660172897284838,-0.028199928833469556,0.05
71,45.51266,42.93371421733561,-7.471513,-7.253111199860621,-7.473825345950878,-0.2207141460902573,-0.0023123459508784805,0.05
72,45.51266,43.420324036049294,-7.471513,-7.253111199860621,-7.433007526486703,-0.17989632662608201,0.038505473513296806,0.05
73,45.51266,46.6440153954733,-7.471513,-7.253111199860621,-7.1479736263346005,0.10513757352602049,0.3235393736653993,0.05
74,45.51266,45.83676870505146,-7.471513,-7.253111199860621,-7.2231523491306575,0.029958850729963515,0.24836065086934234,0.05
75,45.51266,47.08395125773329,-7.471513,-7.253111199860621,-7.106084801792711,0.14702639806790962,0.36542819820728845,0.05
76,45.51266,44.540389778659254,-7.471513,-7.253111199860621,-7.334943511605118,-0.08183231174449723,0.1365694883948816,0.05
77,45.51266,45.87343815282397,-7.471513,-7.253111199860621,-7.219762824273582,0.03334837558703896,0.2517501757264178,0.05
78,45.51266,46.93627414499507,-7.471513,-7.253111199860621,-7.120145989331654,0.13296521052896715,0.35136701066834597,0.05
79,45.51266,44.80870080577681,-7.471513,-7.253111199860621,-7.311457341168001,-0.05834614130738025,0.16005565883199857,0.05
80,45.51266,46.55211280416848,-7.471513,-7.253111199860621,-7.156724200798651,0.0963869990619699,0.3147887992013487,0.05
81,45.51266,44.00635948495267,-7.471513,-7.253111199860621,-7.381743392534476,-0.12863219267385517,0.08976960746552365,0.05
82,45.51266,44.686482685979584,-7.471513,-7.253111199860621,-7.322127078564561,-0.0690158787039401,0.14938592143543872,0.05
