target,representative_id,sensor,fault_type,severity,random_seed,repetition,healthy_noise,n_samples,mae,rmse,r2,residual_mean,residual_standard_deviation,residual_rms,residual_maximum,residual_minimum,residual_skewness,residual_kurtosis
MF_IA,MF_IA_High,P_IM,bias,0.0125,42,1,0.02,300,28.748776621370556,28.74877662137056,-1.5986683337261681e+28,4.832805605308189,6.734236637771744,8.288905423046248,24.935189314991703,-11.747647576970394,0.11400340793554355,2.841803307546808
MF_IA,MF_IA_High,P_IM,bias,0.02,43,1,0.02,300,26.213831876231094,26.213831876231094,-1.329170381814301e+28,6.777501605403963,6.645811775688539,9.492172679062142,22.19542932375043,-12.308692187497627,0.04290958799763557,2.507001063111926
MF_IA,MF_IA_High,P_IM,bias,0.0275,44,1,0.02,300,23.741935279768086,23.741935279768086,-1.0903147047200619e+28,9.13431280699806,6.703824792015406,11.330354685451343,34.07280012538513,-9.877523307766296,0.1571538391017456,3.272899307001262
MF_IA,MF_IA_High,P_IM,bias,0.035,45,1,0.02,300,21.31997408075017,21.319974080750175,-8.792107317911205e+27,12.720533654059567,7.20798557063357,14.620774002443364,33.879801321697414,-7.3742222243854485,0.07816993148679541,3.06109642949376
MF_IA,MF_IA_High,P_IM,bias,0.0425,46,1,0.02,300,18.89364331744241,18.89364331744241,-6.904799312546309e+27,14.507697738742896,6.8624331929543105,16.04887170509151,38.63690121635727,-6.1426716063369895,0.14191348502959175,3.169751946369296
MF_IA,MF_IA_High,P_IM,bias,0.05,47,1,0.02,300,16.46622710318502,16.46622710318502,-5.244545259383159e+27,16.991836865529297,6.598775086065135,18.228174694720106,34.36883957500481,-1.3684702504169763,-0.15666435816641203,2.753706489021223
MF_IA,MF_IA_High,P_IM,bias,0.0625,48,1,0.02,300,12.420533412756413,12.420533412756413,-2.984009014065402e+27,20.39944837026891,7.116611107135673,21.605176404312783,41.51471314246214,-0.1623490247279733,0.005419879206847848,2.942413860986112
MF_IA,MF_IA_High,P_IM,bias,0.075,49,1,0.02,300,8.374839722327806,8.374839722327808,-1.3566650728566664e+27,24.95646044583577,7.164759310225459,25.964566123045994,45.374499276068946,2.807541253290765,-0.2387895775206248,3.066156564883227
MF_IA,MF_IA_High,P_IM,bias,0.0875,50,1,0.02,300,4.335866048359549,4.335866048359549,-3.636397488822791e+26,29.00125043118138,6.718673072933682,29.769331440814423,46.74014057456475,5.126735176306056,-0.14377312255428074,3.084670534515326
MF_IA,MF_IA_High,P_IM,bias,0.1,51,1,0.02,300,0.4090229753123822,0.4090229753123822,-3.2360486557737084e+24,33.40787295440402,6.835185840464093,34.09993754849531,51.185221523692235,16.92100937026521,0.08076593532514771,2.656186606786334
MF_IA,MF_IA_High,P_IM,bias,0.125,52,1,0.02,300,6.110609823866298,6.110609823866298,-7.222519842052048e+26,39.36756740634705,6.921405467366603,39.971379975389524,57.91673628789181,18.081188871778522,-0.028225127521734117,3.0262800173878652
MF_IA,MF_IA_High,P_IM,bias,0.15,53,1,0.02,300,12.082421302722423,12.082421302722423,-2.823758725890052e+27,45.43563796246956,7.0354012939054735,45.97710374113285,66.67795337440793,25.111479923353272,-0.009473763183715326,3.0724616281224115
MF_IA,MF_IA_High,P_IM,bias,0.175,54,1,0.02,300,18.10873539083491,18.10873539083491,-6.343017086788977e+27,51.46156613718581,7.165618320938422,51.958049185985786,70.64715821489017,33.09310287156859,0.04824302559672231,2.5912299583738068
MF_IA,MF_IA_High,P_IM,bias,0.2,55,1,0.02,300,24.03532144160613,24.03532144160613,-1.1174278855851153e+28,56.626089467694925,6.778259371460732,57.03033235489852,73.95746756208973,38.719275411758645,-0.08921043090034371,2.6861778626679267
MF_IA,MF_IA_High,P_IM,bias,0.225,56,1,0.02,300,29.84333580055704,29.84333580055704,-1.7227186966212212e+28,62.81215563227898,6.596500208066637,63.157586323169916,86.58100173361208,46.821980927193636,0.24660452129899246,3.344707643773607
MF_IA,MF_IA_High,P_IM,bias,0.25,57,1,0.02,300,35.65379336727369,35.65379336727369,-2.4588448272312626e+28,68.85989266721914,7.372563381203374,69.25344402230695,92.73263988946746,48.261073889866566,-0.02612943528459848,2.984199124964328
MF_IA,MF_IA_High,P_IM,bias,0.275,58,1,0.02,300,41.693496797822945,41.693496797822945,-3.36245342088432e+28,74.25806361201631,6.632705582082842,74.55369068493427,94.10474344938484,53.826245980651265,-0.02085838389005976,3.112381913440732
MF_IA,MF_IA_High,P_IM,bias,0.3,59,1,0.02,300,47.83582811018459,47.83582811018459,-4.426151031610033e+28,81.06113099352392,6.723511978404312,81.33948961773113,101.13227599769994,65.10850178883607,0.10621724419341956,2.934150141808213
MF_IA,MF_IA_High,P_IM,bias,0.35,60,1,0.02,300,60.18403027976274,60.18403027976274,-7.006194189268568e+28,93.44995313720403,6.846657585723189,93.70042935569597,114.86359607230384,77.68459561417762,0.015527349285160573,2.9532474284024506
MF_IA,MF_IA_High,P_IM,bias,0.4,61,1,0.02,300,72.4424622583033,72.4424622583033,-1.0150934890697568e+29,105.70480370743734,6.637366237284309,105.91298389430685,124.30474689618427,85.58130260654843,-0.1338847926146327,3.1125774633934107
MF_IA,MF_IA_High,EGR_Rate,bias,0.0125,62,1,0.02,300,34.0407081589708,34.0407081589708,-2.2413867914776573e+28,-0.8908372154579919,1.4923033422909437,1.7379758944984451,3.4604774697568246,-5.393592617948343,0.04054657472681606,3.078244586411158
MF_IA,MF_IA_High,EGR_Rate,bias,0.02,63,1,0.02,300,34.56876841581811,34.56876841581812,-2.311465683119805e+28,-1.4409232962716456,1.4141649700766765,2.0189409373060703,2.8218292226777066,-5.522078782820472,-0.03270637418533462,2.970056357610248
MF_IA,MF_IA_High,EGR_Rate,bias,0.0275,64,1,0.02,300,35.09682867266474,35.09682867266474,-2.3826233142995308e+28,-1.8043478794252346,1.4360971665600513,2.3060889709176764,1.9348219779119518,-5.762643765249777,0.06330727185754223,2.7046458712260253
