target,representative_id,sensor,fault_type,severity,random_seed,repetition,healthy_noise,n_samples,mae,rmse,r2,residual_mean,residual_standard_deviation,residual_rms,residual_maximum,residual_minimum,residual_skewness,residual_kurtosis
MF_IA,MF_IA_High,P_IM,saturation,0.175,54,1,0.02,300,105.74315269835256,105.74315269835257,-2.16283876539629e+29,-72.39032195200166,7.165618320938422,72.74410490366776,-53.2047298742973,-90.75878521761888,0.04824302559672231,2.5912299583738068
MF_IA,MF_IA_High,P_IM,saturation,0.2,55,1,0.02,300,117.29253549949567,117.29253549949566,-2.6610950353759168e+29,-84.70176747340689,6.778259371460733,84.97254976300218,-67.37038937901207,-102.60858152934316,-0.08921043090033738,2.6861778626679254
MF_IA,MF_IA_High,P_IM,saturation,0.225,56,1,0.02,300,129.05928040260213,129.05928040260207,-3.2217965663637344e+29,-96.09046057088017,6.596500208066637,96.31661553293335,-72.32161446954706,-112.0806352759655,0.24660452129899568,3.3447076437736083
MF_IA,MF_IA_High,P_IM,saturation,0.25,57,1,0.02,300,141.16946877559394,141.16946877559394,-3.8547941984035946e+29,-107.96336947564848,7.372563381203374,108.21480415980639,-84.09062225340017,-128.56218825300107,-0.026129435284604246,2.984199124964329
MF_IA,MF_IA_High,P_IM,saturation,0.275,58,1,0.02,300,153.204102740621,153.20410274062104,-4.5400478184063515e+29,-120.63953592642764,6.632705582082842,120.82172988284194,-100.79285608905911,-141.0713535577927,-0.02085838389005976,3.112381913440732
MF_IA,MF_IA_High,P_IM,saturation,0.3,59,1,0.02,300,165.11609117961257,165.11609117961254,-5.273493726075233e+29,-131.89078829627323,6.723511978404311,132.0620522736797,-111.81964329209723,-147.8434175009611,0.10621724419341332,2.934150141808214
MF_IA,MF_IA_High,P_IM,saturation,0.35,60,1,0.02,300,190.11510001838658,190.11510001838656,-6.991218257583922e+29,-156.84917716094526,6.846657585723189,156.99853851600574,-135.43553422584546,-172.61453468397167,0.015527349285160573,2.9532474284024506
MF_IA,MF_IA_High,P_IM,saturation,0.4,61,1,0.02,300,214.84345653032167,214.84345653032165,-8.92819974035592e+29,-181.5811150811876,6.637366237284309,181.7023829912402,-162.98117189244067,-201.7046161820765,-0.13388479261463906,3.112577463393412
MF_IA,MF_IA_High,EGR_Rate,saturation,0.0125,62,1,0.02,300,32.28050730281461,32.28050730281461,-2.0155813826649937e+28,0.8693636406981969,1.4923033422909437,1.7270675740053558,5.220678325913013,-3.6333917617921543,0.04054657472681606,3.078244586411158
MF_IA,MF_IA_High,EGR_Rate,saturation,0.02,63,1,0.02,300,31.746359929686374,31.746359929686374,-1.949429381667164e+28,1.3814851898600895,1.4141649700766765,1.9769582424509464,5.644237708809442,-2.699670296688737,-0.03270637418533462,2.970056357610248
MF_IA,MF_IA_High,EGR_Rate,saturation,0.0275,64,1,0.02,300,31.14600553723972,31.14600553723972,-1.8763953529939953e+28,2.1464752559997913,1.4360971665600513,2.5825822535635097,5.885645113336977,-1.8118206298247514,0.06330727185754152,2.7046458712260253
MF_IA,MF_IA_High,EGR_Rate,saturation,0.035,65,1,0.02,300,30.543984736634005,30.543984736634,-1.8045587421828961e+28,2.5744368935854878,1.527885235740372,2.993686458640501,8.068528571644038,-2.3680334238579235,-0.0884444850454516,3.289594171456087
MF_IA,MF_IA_High,EGR_Rate,saturation,0.0425,66,1,0.02,300,29.95847917157676,29.95847917157676,-1.7360377371586663e+28,3.36206227678439,1.4545483618258919,3.6632190338371826,7.042508885165262,-0.5919253347847189,-0.10175517945807876,2.9610496746537835
