sample_index,healthy_sensor,faulty_sensor,healthy_ground_truth,healthy_prediction,faulty_prediction,prediction_error,residual,severity
0,21.44376376,21.770477813594553,1435.291,1402.1303922691072,1401.0576657397687,-1.0727265293385244,-34.23333426023123,0.05
1,21.44376376,20.328705085581205,1435.291,1402.1303922691072,1405.9733616202354,3.842969351128204,-29.317638379764503,0.05
2,21.44376376,22.248388667814158,1435.291,1402.1303922691072,1399.4885025943827,-2.6418896747245526,-35.80249740561726,0.05
3,21.44376376,22.452226138964228,1435.291,1402.1303922691072,1398.7336243799577,-3.396767889149487,-36.557375620042194,0.05
4,21.44376376,19.351886876353007,1435.291,1402.1303922691072,1409.046453936157,6.916061667049689,-26.244546063843018,0.05
5,21.44376376,20.047582274086558,1435.291,1402.1303922691072,1406.857780382778,4.727388113670713,-28.433219617221994,0.05
6,21.44376376,21.580832730225122,1435.291,1402.1303922691072,1401.680342694894,-0.4500495742131534,-33.61065730510586,0.05
7,21.44376376,21.10469218794671,1435.291,1402.1303922691072,1403.2436932326996,1.1133009635923372,-32.04730676730037,0.05
8,21.44376376,21.425749757379172,1435.291,1402.1303922691072,1402.189539092754,0.05914682364686996,-33.10146090724584,0.05
9,21.44376376,20.52914013701048,1435.291,1402.1303922691072,1405.3427883870897,3.2123961179825073,-29.9482116129102,0.05
10,21.44376376,22.386643881199046,1435.291,1402.1303922691072,1399.000414703972,-3.1299775651352775,-36.290585296027984,0.05
11,21.44376376,22.277703085888575,1435.291,1402.1303922691072,1399.3895159496954,-2.740876319411882,-35.90148405030459,0.05
12,21.44376376,21.514561093970535,1435.291,1402.1303922691072,1401.8979376883474,-0.2324545807598497,-33.39306231165256,0.05
13,21.44376376,22.652378467137986,1435.291,1402.1303922691072,1397.8334245369265,-4.296967732180747,-37.457575463073454,0.05
14,21.44376376,21.945021754542292,1435.291,1402.1303922691072,1400.4845715801207,-1.6458206889865323,-34.80642841987924,0.05
15,21.44376376,20.522440531259164,1435.291,1402.1303922691072,1405.3638654992478,3.2334732301405893,-29.927134500752118,0.05
16,21.44376376,21.839133995008993,1435.291,1402.1303922691072,1400.8322413774063,-1.2981508917009705,-34.45875862259368,0.05
17,21.44376376,20.41566116171243,1435.291,1402.1303922691072,1405.6997958258462,3.569403556738962,-29.591204174153745,0.05
18,21.44376376,22.3856277968067,1435.291,1402.1303922691072,1399.004404060052,-3.125988209055322,-36.28659593994803,0.05
19,21.44376376,21.3902337879654,1435.291,1402.1303922691072,1402.3061515316317,0.1757592625244797,-32.98484846836823,0.05
20,21.44376376,21.24555651740101,1435.291,1402.1303922691072,1402.7811820502739,0.6507897811666226,-32.509817949726084,0.05
21,21.44376376,20.71367914562987,1435.291,1402.1303922691072,1404.6704645763507,2.540072307243463,-30.620535423649244,0.05
22,21.44376376,22.754558142668003,1435.291,1402.1303922691072,1397.3738639177107,-4.756528351396582,-37.91713608228929,0.05
23,21.44376376,21.278079074628074,1435.291,1402.1303922691072,1402.674398122385,0.5440058532776675,-32.61660187761504,0.05
24,21.44376376,20.98451572848495,1435.291,1402.1303922691072,1403.6580182867408,1.5276260176335654,-31.63298171325914,0.05
25,21.44376376,21.06621032656802,1435.291,1402.1303922691072,1403.3700438232088,1.239651554101556,-31.92095617679115,0.05
26,21.44376376,22.014499381114202,1435.291,1402.1303922691072,1400.2564501008053,-1.8739421683019373,-35.034549899194644,0.05
27,21.44376376,21.835588569185877,1435.291,1402.1303922691072,1400.8438823591653,-1.2865099099419695,-34.447117640834676,0.05
28,21.44376376,21.88629079095561,1435.291,1402.1303922691072,1400.6774076765173,-1.452984592589928,-34.613592323482635,0.05
29,21.44376376,21.905684950567363,1435.291,1402.1303922691072,1400.613729272418,-1.5166629966893197,-34.67727072758203,0.05
30,21.44376376,23.740013020511846,1435.291,1402.1303922691072,1392.7848546339515,-9.345537635155779,-42.506145366048486,0.05
31,21.44376376,21.00801038000659,1435.291,1402.1303922691072,1403.5703152920746,1.4399230229673776,-31.72068470792533,0.05
32,21.44376376,20.894543156500614,1435.291,1402.1303922691072,1403.9938761731019,1.86348390399462,-31.297123826898087,0.05
33,21.44376376,20.571246253056092,1435.291,1402.1303922691072,1405.203710200049,3.073317930941812,-30.087289799950895,0.05
34,21.44376376,22.10420962093651,1435.291,1402.1303922691072,1399.961897255123,-2.168495013984284,-35.32910274487699,0.05
35,21.44376376,22.654234516834617,1435.291,1402.1303922691072,1397.825076816664,-4.30531545244321,-37.46592318333592,0.05
