sample_index,healthy_sensor,faulty_sensor,healthy_ground_truth,healthy_prediction,faulty_prediction,prediction_error,residual,severity
0,1.17463,1.1925264911695974,221.6221,227.35284458978634,228.28328127292946,0.9304366831431139,6.661181272929468,0.05
1,1.17463,1.1135501734643365,221.6221,227.35284458978634,224.17731086810693,-3.1755337216794146,2.55521086810694,0.05
2,1.17463,1.218705124406507,221.6221,227.35284458978634,229.64430564621819,2.2914610564318423,8.022205646218197,0.05
3,1.17463,1.2298707766407306,221.6221,227.35284458978634,230.2248067249766,2.8719621351902447,8.6027067249766,0.05
4,1.17463,1.0600427768175773,221.6221,227.35284458978634,221.42841005801273,-5.924434531773613,-0.19368994198725886,0.05
5,1.17463,1.0981510442927158,221.6221,227.35284458978634,223.3767117711131,-3.97613281867325,1.7546117711131046,0.05
6,1.17463,1.1821382586386195,221.6221,227.35284458978634,227.74319816232156,0.3903535725352185,6.121098162321573,0.05
7,1.17463,1.1560565981877728,221.6221,227.35284458978634,226.38721539392424,-0.9656291958621068,4.765115393924248,0.05
8,1.17463,1.173643242818037,221.6221,227.35284458978634,227.3015431882572,-0.05130140152914464,5.67944318825721,0.05
9,1.17463,1.1245294505677124,221.6221,227.35284458978634,224.74812232352377,-2.60472226626257,3.1260223235237845,0.05
10,1.17463,1.2262783621606563,221.6221,227.35284458978634,230.03803747609743,2.6851928863110857,8.41593747609744,0.05
11,1.17463,1.2203108870556452,221.6221,227.35284458978634,229.72778907651866,2.3749444867323177,8.105689076518672,0.05
12,1.17463,1.1785080819138165,221.6221,227.35284458978634,227.55446565833296,0.20162106854661488,5.932365658332969,0.05
13,1.17463,1.240834566947043,221.6221,227.35284458978634,230.79481302345198,3.441968433665636,9.17271302345199,0.05
14,1.17463,1.202087524934476,221.6221,227.35284458978634,228.78035840717388,1.4275138173875348,7.158258407173889,0.05
15,1.17463,1.1241624647161732,221.6221,227.35284458978634,224.7290427679153,-2.623801821871041,3.1069427679153137,0.05
16,1.17463,1.1962872866753413,221.6221,227.35284458978634,228.4788046335247,1.1259600437383597,6.856704633524714,0.05
17,1.17463,1.1183133865294117,221.6221,227.35284458978634,224.42494981159422,-2.927894778192126,2.8028498115942284,0.05
18,1.17463,1.2262227038712283,221.6221,227.35284458978634,230.0351438075167,2.6822992177303604,8.413043807516715,0.05
19,1.17463,1.171697776358911,221.6221,227.35284458978634,227.2003985928033,-0.15244599698303318,5.578298592803321,0.05
20,1.17463,1.1637727560954416,221.6221,227.35284458978634,226.78837762746963,-0.5644669623167147,5.16627762746964,0.05
21,1.17463,1.13463798646284,221.6221,227.35284458978634,225.2736640356148,-2.0791805541715576,3.651564035614797,0.05
22,1.17463,1.246431686632334,221.6221,227.35284458978634,231.0858066839291,3.7329620941427493,9.463706683929104,0.05
23,1.17463,1.1655542517238762,221.6221,227.35284458978634,226.88099739677767,-0.47184719300867073,5.258897396777684,0.05
24,1.17463,1.1494736645126276,221.6221,227.35284458978634,226.04496936837586,-1.3078752214104838,4.422869368375871,0.05
25,1.17463,1.1539486683795006,221.6221,227.35284458978634,226.27762434613055,-1.0752202436557923,4.655524346130562,0.05
26,1.17463,1.2058933169313266,221.6221,227.35284458978634,228.97822113058277,1.6253765407964238,7.356121130582778,0.05
27,1.17463,1.196093078066199,221.6221,227.35284458978634,228.46870774847537,1.1158631586890237,6.846607748475378,0.05
28,1.17463,1.1988704053779498,221.6221,227.35284458978634,228.61310070167815,1.260256111891806,6.991000701678161,0.05
29,1.17463,1.1999327637381574,221.6221,227.35284458978634,228.6683326004685,1.3154880106821452,7.0462326004685,0.05
30,1.17463,1.3004121760705234,221.6221,227.35284458978634,233.8922466207494,6.5394020309630605,12.270146620749415,0.05
31,1.17463,1.150760636465207,221.6221,227.35284458978634,226.11187890407808,-1.240965685708261,4.4897789040780935,0.05
32,1.17463,1.1445452161575351,221.6221,227.35284458978634,225.78873985963605,-1.5641047301502908,4.166639859636064,0.05
33,1.17463,1.12683590701091,221.6221,227.35284458978634,224.8680347500707,-2.4848098397156377,3.2459347500707167,0.05
34,1.17463,1.210807395456993,221.6221,227.35284458978634,229.2337035534107,1.8808589636243482,7.611603553410703,0.05
35,1.17463,1.240936236209937,221.6221,227.35284458978634,230.80009879767715,3.4472542078908077,9.177998797677162,0.05
36,1.17463,1.1679376948907427,221.6221,227.35284458978634,227.00491235494616,-0.34793223484018654,5.382812354946168,0.05
37,1.17463,1.1252863498732752,221.6221,227.35284458978634,224.78747343836886,-2.56537115141748,3.1653734383688743,0.05
38,1.17463,1.12620698148063,221.6221,227.35284458978634,224.83533697826772,-2.5175076115186243,3.21323697826773,0.05
39,1.17463,1.2128402903181266,221.6221,227.35284458978634,229.3393935422385,1.9865489524521536,7.717293542238508,0.05
40,1.17463,1.2182824323560348,221.6221,227.35284458978634,229.62232993121876,2.2694853414324143,8.000229931218769,0.05
41,1.17463,1.2065302649089666,221.6221,227.35284458978634,229.01133598857547,1.658491398789124,7.389235988575479,0.05
42,1.17463,1.1355436166263742,221.6221,227.35284458978634,225.320747652036,-2.032096937750339,3.6986476520360156,0.05
43,1.17463,1.1882651827456931,221.6221,227.35284458978634,228.06173629865407,0.7088917088677249,6.439636298654079,0.05
44,1.17463,1.1814831325995487,221.6221,227.35284458978634,227.70913822883745,0.3562936390511027,6.087038228837457,0.05
45,1.17463,1.18747390931879,221.6221,227.35284458978634,228.020598076876,0.6677534870896693,6.398498076876024,0.05
46,1.17463,1.2258103192720642,221.6221,227.35284458978634,230.0137039758206,2.6608593860342467,8.391603975820601,0.05
47,1.17463,1.1877621019728604,221.6221,227.35284458978634,228.03558118248117,0.6827365926948232,6.413481182481178,0.05
48,1.17463,1.2145036119295571,221.6221,227.35284458978634,229.42586945690095,2.0730248671146114,7.803769456900966,0.05
49,1.17463,1.178599020119687,221.6221,227.35284458978634,227.55919352603837,0.20634893625202722,5.937093526038382,0.05
50,1.17463,1.191610415964161,221.6221,227.35284458978634,228.23565461988454,0.8828100300981987,6.613554619884553,0.05
51,1.17463,1.2117065044358364,221.6221,227.35284458978634,229.28044813412936,1.9276035443430146,7.658348134129369,0.05
52,1.17463,1.089049052966147,221.6221,227.35284458978634,222.90350020468748,-4.449344385098868,1.2814002046874862,0.05
53,1.17463,1.1558552299565112,221.6221,227.35284458978634,226.37674628087797,-0.9760983089083766,4.754646280877978,0.05
54,1.17463,1.1470043084544028,221.6221,227.35284458978634,225.91658780807228,-1.4362567817140643,4.29448780807229,0.05
55,1.17463,1.1371077456558962,221.6221,227.35284458978634,225.40206655485582,-1.9507780349305222,3.7799665548558323,0.05
56,1.17463,1.1584704828720802,221.6221,227.35284458978634,226.5127130033648,-0.8401315864215348,4.89061300336482,0.05
