sample_index,healthy_sensor,faulty_sensor,healthy_ground_truth,healthy_prediction,faulty_prediction,prediction_error,residual,severity
0,172.0077,174.6283842019638,3.193121,3.101442546497107,3.096575422907812,-0.004867123589295197,-0.09654557709218814,0.05
1,172.0077,163.06343629245083,3.193121,3.101442546497107,3.1175664797851135,0.01612393328800632,-0.07555452021488662,0.05
2,172.0077,178.46186920764592,3.193121,3.101442546497107,3.0894309775006783,-0.012011568996428856,-0.1036900224993218,0.05
3,172.0077,180.09691867838023,3.193121,3.101442546497107,3.086383744587462,-0.015058801909645148,-0.10673725541253809,0.05
4,172.0077,155.2280462290294,3.193121,3.101442546497107,3.1314611073191556,0.030018560822048457,-0.061659892680844486,0.05
5,172.0077,160.80845490187392,3.193121,3.101442546497107,3.1215652757945827,0.020122729297475495,-0.07155572420541745,0.05
6,172.0077,173.10717668579386,3.193121,3.101442546497107,3.0994104891819965,-0.0020320573151106913,-0.09371051081800363,0.05
7,172.0077,169.28789195244713,3.193121,3.101442546497107,3.106384058144911,0.004941511647803765,-0.08673694185508918,0.05
8,172.0077,171.8632035770175,3.193121,3.101442546497107,3.1017064640765004,0.000263917579393258,-0.09141453592349968,0.05
9,172.0077,164.67119380095508,3.193121,3.101442546497107,3.114683651060368,0.013241104563260997,-0.07843734893963195,0.05
10,172.0077,179.57086115204064,3.193121,3.101442546497107,3.087364155172707,-0.01407839132440003,-0.10575684482729297,0.05
11,172.0077,178.69701009458407,3.193121,3.101442546497107,3.0889927466931417,-0.012449799803965433,-0.10412825330685838,0.05
12,172.0077,172.575589420845,3.193121,3.101442546497107,3.1004012055113734,-0.0010413409857337186,-0.09271979448862666,0.05
13,172.0077,181.70240836778976,3.193121,3.101442546497107,3.083391602079876,-0.018050944417231207,-0.10972939792012415,0.05
14,172.0077,176.02846033446437,3.193121,3.101442546497107,3.0939661085425114,-0.007476437954595738,-0.09915489145748868,0.05
15,172.0077,164.61745399160594,3.193121,3.101442546497107,3.114780260915792,0.013337714418685032,-0.07834073908420791,0.05
16,172.0077,175.17909871216136,3.193121,3.101442546497107,3.0955490592342394,-0.005893487262867758,-0.0975719407657607,0.05
17,172.0077,163.7609404630693,3.193121,3.101442546497107,3.1163200439772285,0.014877497480121349,-0.0768009560227716,0.05
18,172.0077,179.56271079460856,3.193121,3.101442546497107,3.0873793449500604,-0.014063201547046766,-0.10574165504993971,0.05
19,172.0077,171.5783179440425,3.193121,3.101442546497107,3.10222679755678,0.0007842510596729468,-0.09089420244322,0.05
20,172.0077,170.4178125015008,3.193121,3.101442546497107,3.1043464194888997,0.002903872991792511,-0.08877458051110043,0.05
21,172.0077,166.1514437602515,3.193121,3.101442546497107,3.112022556123651,0.01058000962654404,-0.0810984438763489,0.05
22,172.0077,182.52202619101206,3.193121,3.101442546497107,3.081864084746678,-0.0195784617504291,-0.11125691525332204,0.05
23,172.0077,170.6786869603577,3.193121,3.101442546497107,3.103869941564494,0.0024273950673867617,-0.08925105843550618,0.05
24,172.0077,168.32391582318573,3.193121,3.101442546497107,3.1081170303234145,0.006674483826307309,-0.08500396967658563,0.05
25,172.0077,168.97921589438428,3.193121,3.101442546497107,3.1069389754344114,0.005496428937304287,-0.08618202456558866,0.05
26,172.0077,176.58576393479524,3.193121,3.101442546497107,3.092927464817062,-0.008515081680045,-0.10019353518293794,0.05
27,172.0077,175.15065964949585,3.193121,3.101442546497107,3.0956020609625186,-0.005840485534588602,-0.09751893903748154,0.05
28,172.0077,175.55735936178095,3.193121,3.101442546497107,3.094844096893999,-0.006598449603107959,-0.0982769031060009,0.05
29,172.0077,175.71292649195394,3.193121,3.101442546497107,3.094554167269385,-0.006888379227722119,-0.09856683273061506,0.05
30,172.0077,190.42669390181229,3.193121,3.101442546497107,3.0671321980071595,-0.03431034848994763,-0.12598880199284057,0.05
31,172.0077,168.512374389311,3.193121,3.101442546497107,3.1077782320461727,0.006335685549065495,-0.08534276795382745,0.05
32,172.0077,167.60221531653409,3.193121,3.101442546497107,3.1094144554994902,0.007971909002383093,-0.08370654450050985,0.05
33,172.0077,165.00894123456789,3.193121,3.101442546497107,3.1140764711852182,0.012633924688111087,-0.07904452881478186,0.05
34,172.0077,177.30536018622695,3.193121,3.101442546497107,3.0915863571497773,-0.009856189347329902,-0.10153464285022284,0.05
35,172.0077,181.71729637173237,3.193121,3.101442546497107,3.083363855386923,-0.01807869111018423,-0.10975714461307717,0.05
36,172.0077,171.02770799439688,3.193121,3.101442546497107,3.1032324670543345,0.0017899205572273758,-0.08988853294566557,0.05
37,172.0077,164.78203083787864,3.193121,3.101442546497107,3.1144843956063117,0.013041849109204584,-0.07863660439368836,0.05
38,172.0077,164.9168441197873,3.193121,3.101442546497107,3.1142420372534967,0.012799490756389531,-0.07887896274650341,0.05
39,172.0077,177.60304845351575,3.193121,3.101442546497107,3.0910315571255604,-0.01041098937154672,-0.10208944287443966,0.05
40,172.0077,178.3999720252055,3.193121,3.101442546497107,3.089546334947008,-0.011896211550099345,-0.10357466505299229,0.05
41,172.0077,176.679035821818,3.193121,3.101442546497107,3.0927536345023836,-0.008688911994723547,-0.10036736549761649,0.05
42,172.0077,166.28406029607993,3.193121,3.101442546497107,3.1117841469348515,0.010341600437744347,-0.0813368530651486,0.05
43,172.0077,174.00437676048318,3.193121,3.101442546497107,3.097738382223604,-0.0037041642735031743,-0.09538261777639612,0.05
44,172.0077,173.01124288264677,3.193121,3.101442546497107,3.099589280495452,-0.0018532660016550295,-0.09353171950454797,0.05
45,172.0077,173.88850612697925,3.193121,3.101442546497107,3.097954329700673,-0.003488216796434074,-0.09516667029932702,0.05
46,172.0077,179.50232299043395,3.193121,3.101442546497107,3.0874918893762264,-0.013950657120880727,-0.10562911062377367,0.05
47,172.0077,173.93070780374853,3.193121,3.101442546497107,3.0978756786624335,-0.003566867834673637,-0.09524532133756658,0.05
48,172.0077,177.84661802414007,3.193121,3.101442546497107,3.0905776178255286,-0.010864928671578511,-0.10254338217447145,0.05
49,172.0077,172.58890601554623,3.193121,3.101442546497107,3.100376387445381,-0.0010661590517262454,-0.09274461255461919,0.05
50,172.0077,174.49423813970236,3.193121,3.101442546497107,3.096825430203259,-0.004617116293847978,-0.09629556979674092,0.05
51,172.0077,177.4370217881784,3.193121,3.101442546497107,3.091340980129663,-0.010101566367444192,-0.10178001987033714,0.05
52,172.0077,159.47559894425063,3.193121,3.101442546497107,3.1239288514350814,0.02248630493797421,-0.06919214856491873,0.05
53,172.0077,169.2584044659089,3.193121,3.101442546497107,3.1064370687872214,0.004994522290114212,-0.08668393121277873,0.05
54,172.0077,167.96231407961005,3.193121,3.101442546497107,3.108767093890649,0.007324547393541714,-0.08435390610935123,0.05
55,172.0077,166.5131045371357,3.193121,3.101442546497107,3.1113723864302627,0.009929839933155549,-0.0817486135697374,0.05
56,172.0077,169.6413707096838,3.193121,3.101442546497107,3.1057485975423202,0.0043060510452130885,-0.08737240245767985,0.05
57,172.0077,184.8647708290206,3.193121,3.101442546497107,3.0774979241527816,-0.023944622344325595,-0.11562307584721854,0.05
58,172.0077,164.56121906005856,3.193121,3.101442546497107,3.114881356335974,0.013438809838866916,-0.07823964366402603,0.05
59,172.0077,180.33526663665327,3.193121,3.101442546497107,3.0859395367783136,-0.015503009718793592,-0.10718146322168653,0.05
60,172.0077,157.534372059242,3.193121,3.101442546497107,3.1273712613608082,0.025928714863701074,-0.06574973863919187,0.05
61,172.0077,169.1275598113858,3.193121,3.101442546497107,3.1066722926056456,0.005229746108538436,-0.08644870739435451,0.05
62,172.0077,173.4074390198331,3.193121,3.101442546497107,3.0988508918834063,-0.002591654613700811,-0.09427010811659375,0.05
63,172.0077,177.04943774528735,3.193121,3.101442546497107,3.092063318427844,-0.009379228069263057,-0.101057681572156,0.05
64,172.0077,178.12452240845178,3.193121,3.101442546497107,3.0900596889177145,-0.011382857579392613,-0.10306131108228556,0.05
65,172.0077,178.8307916614049,3.193121,3.101442546497107,3.0887434187058873,-0.012699127791219844,-0.10437758129411279,0.05
66,172.0077,169.00853011951062,3.193121,3.101442546497107,3.1068862762699445,0.005443729772837358,-0.08623472373005558,0.05
67,172.0077,168.03129657764453,3.193121,3.101442546497107,3.1086430817431805,0.007200535246073336,-0.0844779182568196,0.05
68,172.0077,179.38662289952583,3.193121,3.101442546497107,3.087707519013976,-0.013735027483130935,-0.10541348098602388,0.05
69,172.0077,170.36240915385304,3.193121,3.101442546497107,3.1044476117336592,0.0030050652365520847,-0.08867338826634086,0.05
70,172.0077,161.03630648005938,3.193121,3.101442546497107,3.121161222800884,0.01971867630377666,-0.07195977719911628,0.05
71,172.0077,162.2609936439927,3.193121,3.101442546497107,3.1189894646815257,0.01754691818441856,-0.07413153531847438,0.05
72,172.0077,164.10005635125603,3.193121,3.101442546497107,3.1157104039854517,0.014267857488344582,-0.07741059601454836,0.05
73,172.0077,176.28347380574886,3.193121,3.101442546497107,3.0934908413063105,-0.007951705190796687,-0.09963015869368963,0.05
74,172.0077,173.23261616411523,3.193121,3.101442546497107,3.0991767083002544,-0.0022658381968527763,-0.09394429169974572,0.05
75,172.0077,177.94613988184412,3.193121,3.101442546497107,3.090392139474075,-0.011050407023032172,-0.10272886052592511,0.05
76,172.0077,168.33316274923698,3.193121,3.101442546497107,3.1081004068147036,0.006657860317596409,-0.08502059318529653,0.05
77,172.0077,173.3712023810408,3.193121,3.101442546497107,3.098918425912418,-0.0025241205846890935,-0.09420257408758204,0.05
78,172.0077,177.38801824042076,3.193121,3.101442546497107,3.0914323077783146,-0.010010238718792586,-0.10168869222168553,0.05
79,172.0077,169.34720065998815,3.193121,3.101442546497107,3.1062774368946626,0.004834890397555469,-0.08684356310533747,0.05
80,172.0077,175.9361429014602,3.193121,3.101442546497107,3.094138160046366,-0.007304386450741163,-0.0989828399536341,0.05
81,172.0077,166.31488206533948,3.193121,3.101442546497107,3.111728737607798,0.010286191110690623,-0.08139226239220232,0.05
82,172.0077,168.88529714380945,3.193121,3.101442546497107,3.107107816318377,0.005665269821269803,-0.08601318368162314,0.05
83,172.0077,168.72460714252517,3.193121,3.101442546497107,3.107396694116422,0.005954147619315009,-0.08572430588357793,0.05
84,172.0077,161.7230186496707,3.193121,3.101442546497107,3.119943464687682,0.018500918190574644,-0.0731775353123183,0.05
85,172.0077,176.1958508191611,3.193121,3.101442546497107,3.0936541437956007,-0.007788402701506492,-0.09946685620439943,0.05
86,172.0077,167.9706591543556,3.193121,3.101442546497107,3.108752091670239,0.0073095451731317596,-0.08436890832976118,0.05
87,172.0077,172.11515423129384,3.193121,3.101442546497107,3.1012462851638998,-0.00019626133320738148,-0.09187471483610032,0.05
88,172.0077,176.14230635405448,3.193121,3.101442546497107,3.0937539343275158,-0.00768861216959138,-0.09936706567248432,0.05
89,172.0077,175.8480400283603,3.193121,3.101442546497107,3.0943023568975714,-0.007140189599535773,-0.09881864310242872,0.05
90,172.0077,177.73026811043292,3.193121,3.101442546497107,3.090794458534537,-0.01064808796257033,-0.10232654146546327,0.05
91,172.0077,171.1606869163074,3.193121,3.101442546497107,3.102989585781178,0.0015470392840706282,-0.09013141421882231,0.05
92,172.0077,168.36717154657015,3.193121,3.101442546497107,3.1080392680605216,0.006596721563414398,-0.08508173193947854,0.05
