target,representative_id,sensor,fault_type,severity,random_seed,repetition,healthy_noise,n_samples,mae,rmse,r2,residual_mean,residual_standard_deviation,residual_rms,residual_maximum,residual_minimum,residual_skewness,residual_kurtosis
MF_IA,MF_IA_High,EGR_Rate,exp_drift,0.02,63,1,0.02,300,34.12123611557437,34.123171337094156,-2.2522594063357147e+28,-0.9933909960278978,1.481224503329701,1.783494238917978,4.0830416317282925,-4.96468055093942,-0.01415938458449214,2.9702667270505816
MF_IA,MF_IA_High,EGR_Rate,exp_drift,0.0275,64,1,0.02,300,34.481471759829915,34.48509222654396,-2.300289088648351e+28,-1.188990966590411,1.5021981143133778,1.915802362792224,2.9545246942225276,-5.493642360448121,0.10674980376258257,2.8318073655130336
MF_IA,MF_IA_High,EGR_Rate,exp_drift,0.035,65,1,0.02,300,34.8417074040855,34.847511148179564,-2.348892640458788e+28,-1.7232857738660043,1.6866255437641569,2.4113107604136577,4.071266931602395,-6.7303430250331076,0.0887508886337099,3.301817663070718
MF_IA,MF_IA_High,EGR_Rate,exp_drift,0.0425,66,1,0.02,300,35.203097443747524,35.21159174994659,-2.3982306640155673e+28,-1.8825559953863793,1.6738125187144062,2.5190604247556796,2.8725099851690175,-6.600492983949152,0.06246384545641358,2.8709073855278757
MF_IA,MF_IA_High,EGR_Rate,exp_drift,0.05,67,1,0.02,300,35.58477484065912,35.59690336990163,-2.4510043108775253e+28,-2.4091951885244067,1.6444030340632798,2.9168960891409332,2.2947279877757865,-6.675314247151164,0.08549987268008967,2.8153851927825078
MF_IA,MF_IA_High,EGR_Rate,exp_drift,0.0625,68,1,0.02,300,36.32086191667117,36.34290883629891,-2.5548123399207176e+28,-3.098490907502719,1.9369036996214994,3.6540719540650093,2.2863617980658546,-8.595619907673154,0.1693135470272435,2.9127910256256175
MF_IA,MF_IA_High,EGR_Rate,exp_drift,0.075,69,1,0.02,300,37.101161516837315,37.13618219693371,-2.6675596738804315e+28,-3.8459874130394005,2.1180166598198356,4.390627945127196,1.8240033734928147,-9.755032888827373,0.12236916279936404,2.712370154446562
MF_IA,MF_IA_High,EGR_Rate,exp_drift,0.0875,70,1,0.02,300,37.8975876226387,37.94788943874057,-2.7854469333565274e+28,-4.803894352343413,2.3636735845622727,5.353910137724988,2.1739688708998983,-9.493567276225349,0.5797635303672812,2.9217358716238078
MF_IA,MF_IA_High,EGR_Rate,exp_drift,0.1,71,1,0.02,300,38.70217903779724,38.76976927778181,-2.907408586791221e+28,-5.489180886572062,2.6230750901034936,6.083718413423611,4.901186147690169,-11.481181630661467,0.6491152455315242,3.7986131653620947
MF_IA,MF_IA_High,EGR_Rate,exp_drift,0.125,72,1,0.02,300,40.49859034653661,40.618212903172925,-3.1912531689646543e+28,-7.396601207884111,3.463454044823886,8.1673265729417,1.3715831521169548,-14.275700361295776,0.5623640143072605,2.4972002267702815
MF_IA,MF_IA_High,EGR_Rate,exp_drift,0.15,73,1,0.02,300,42.63626858086097,42.8390969297816,-3.549770287956937e+28,-9.430616220348393,4.503480640931801,10.45073491094027,3.0578969764137582,-17.332193199017638,0.6464285816292688,2.505230727187969
MF_IA,MF_IA_High,EGR_Rate,exp_drift,0.175,74,1,0.02,300,44.86899154064243,45.16912487551691,-3.9464171399723112e+28,-11.750094248541949,5.4959507622352115,12.971900000791416,2.319251813556093,-21.43944983068991,0.5367226713551603,2.2735317953701126
MF_IA,MF_IA_High,EGR_Rate,exp_drift,0.2,75,1,0.02,300,47.13916823014761,47.545175585630226,-4.3725274740014394e+28,-14.066236219243022,6.3919839532590474,15.450451780911306,4.252903804508151,-24.14391850604943,0.7048717484643728,2.3340379613314597
