sample_index,healthy_sensor,faulty_sensor,healthy_ground_truth,healthy_prediction,faulty_prediction,prediction_error,residual,fault_type,severity,repetition
195,21.069431335980184,22.143016926086958,1435.291,1403.3594680239441,1399.834478108903,35.45652189109683,-3.524989915041033,linear_drift,0.05,1
196,21.76228910956538,22.146602839759197,1435.291,1401.084552370314,1399.8227041901328,35.468295809867186,-1.2618481801812322,linear_drift,0.05,1
197,21.514239971054156,22.150188753431436,1435.291,1401.8989920570461,1399.8109302713626,35.48006972863732,-2.0880617856835215,linear_drift,0.05,1
198,21.270794482866666,22.15377466710368,1435.291,1402.698316208405,1399.7991563525925,35.49184364740745,-2.8991598558125133,linear_drift,0.05,1
199,21.54047506766674,22.15736058077592,1435.291,1401.8128522542847,1399.7873824338221,35.50361756617781,-2.025469820462604,linear_drift,0.05,1
200,21.692444902259126,22.16094649444816,1435.291,1401.3138774736385,1399.7756085150518,35.51539148494817,-1.538268958586741,linear_drift,0.05,1
201,21.28491980371216,22.1645324081204,1435.291,1402.6519374063928,1399.7638345962814,35.52716540371853,-2.888102810111377,linear_drift,0.05,1
202,20.971837953047547,22.16811832179264,1435.291,1403.705343052147,1399.7520606775113,35.53893932248866,-3.953282374635819,linear_drift,0.05,1
203,21.338531490669286,22.171704235464883,1435.291,1402.4759098426905,1399.740286758741,35.55071324125902,-2.7356230839495765,linear_drift,0.05,1
204,21.799621125455072,22.175290149137123,1435.291,1400.9619771599796,1399.7285128399706,35.56248716002938,-1.233464320009034,linear_drift,0.05,1
205,21.67157564096229,22.178876062809366,1435.291,1401.3823991977408,1399.7167389212002,35.574261078799736,-1.6656602765406205,linear_drift,0.05,1
206,21.729828128394573,22.182461976481605,1435.291,1401.1911341205853,1399.70496500243,35.58603499756987,-1.4861691181552033,linear_drift,0.05,1
207,21.883187782363215,22.186047890153844,1435.291,1400.6875960341995,1399.6931910836597,35.59780891634023,-0.9944049505397743,linear_drift,0.05,1
208,21.247644034617277,22.189633803826087,1435.291,1402.7743279371016,1399.6814171648896,35.60958283511036,-3.092910772212008,linear_drift,0.05,1
209,21.578487947191334,22.193219717498327,1435.291,1401.6880415096168,1399.6696432461194,35.62135675388049,-2.0183982634973745,linear_drift,0.05,1
210,20.662479294811586,22.19680563117057,1435.291,1404.8621485047574,1399.657869327349,35.63313067265085,-5.2042791774083526,linear_drift,0.05,1
211,22.025507062877885,22.20039154484281,1435.291,1400.2203076939375,1399.6460954085787,35.64490459142121,-0.5742122853587261,linear_drift,0.05,1
212,20.983580088218467,22.20397745851505,1435.291,1403.661510930725,1399.6343214898084,35.65667851019157,-4.0271894409165725,linear_drift,0.05,1
213,21.830472520286175,22.20756337218729,1435.291,1400.8606802939948,1399.622547571038,35.66845242896193,-1.2381327229568342,linear_drift,0.05,1
214,21.536356665252004,22.21114928585953,1435.291,1401.8263745361705,1399.6107736522679,35.68022634773206,-2.2156008839026526,linear_drift,0.05,1
215,21.910809343377245,22.214735199531773,1435.291,1400.5969039413571,1399.5989997334977,35.69200026650219,-0.997904207859392,linear_drift,0.05,1
216,20.867442313646972,22.218321113204013,1435.291,1404.0950406902284,1399.5872258147274,35.70377418527255,-4.507814875501026,linear_drift,0.05,1
217,20.90717591146031,22.221907026876252,1435.291,1403.946719464273,1399.575451895957,35.71554810404291,-4.371267568315943,linear_drift,0.05,1
218,21.15588221331471,22.225492940548495,1435.291,1403.075616905264,1399.5636779771867,35.72732202281327,-3.5119389280773703,linear_drift,0.05,1
219,21.379913940719774,22.229078854220734,1435.291,1402.340035516105,1399.5519040584163,35.73909594158363,-2.788131457688678,linear_drift,0.05,1
220,21.37124494492118,22.232664767892977,1435.291,1402.368499127246,1399.5401301396462,35.75086986035376,-2.828368987599788,linear_drift,0.05,1
221,20.438518627032995,22.236250681565217,1435.291,1405.627885719775,1399.528356220876,35.76264377912389,-6.099529498898846,linear_drift,0.05,1
222,21.689568659737276,22.239836595237456,1435.291,1401.3233212720427,1399.5165823021057,35.77441769789425,-1.806738969936987,linear_drift,0.05,1
223,20.98209172766495,22.2434225089097,1435.291,1403.667066819799,1399.5048083833353,35.78619161666461,-4.162258436463617,linear_drift,0.05,1
224,20.856015052649983,22.24700842258194,1435.291,1404.1376974203931,1399.4930344645652,35.79796553543474,-4.6446629558279255,linear_drift,0.05,1
225,21.454532811003762,22.25059433625418,1435.291,1402.0950333778062,1399.4812605457946,35.80973945420533,-2.613772832011591,linear_drift,0.05,1
226,21.860854967490738,22.25418024992642,1435.291,1400.7609231614683,1399.4694866270247,35.82151337297523,-1.2914365344436192,linear_drift,0.05,1
227,21.76113360683353,22.25776616359866,1435.291,1401.088346325369,1399.4577127082543,35.83328729174559,-1.630633617114654,linear_drift,0.05,1
228,22.02941920768418,22.261352077270903,1435.291,1400.2074626342464,1399.445938789484,35.84506121051595,-0.7615238447624506,linear_drift,0.05,1
229,21.584501503740967,22.264937990943142,1435.291,1401.6682967157353,1399.4338391059277,35.857160894072194,-2.2344576098075777,linear_drift,0.05,1
230,21.427317203364233,22.268523904615385,1435.291,1402.1843925712838,1399.4213880421003,35.86961195789968,-2.7630045291834904,linear_drift,0.05,1
231,21.5051560479207,22.272109818287625,1435.291,1401.9288180324781,1399.4089369782725,35.88206302172739,-2.519881054205598,linear_drift,0.05,1
232,21.690159578877868,22.275695731959864,1435.291,1401.3213810597017,1399.396485914445,35.894514085554874,-1.9248951452566416,linear_drift,0.05,1
233,21.38885705270884,22.279281645632107,1435.291,1402.3106718772287,1399.3840348506174,35.906965149382586,-2.926637026611388,linear_drift,0.05,1
234,21.799491526138663,22.282867559304346,1435.291,1400.9624026838387,1399.3715837867899,35.91941621321007,-1.5908188970488482,linear_drift,0.05,1
235,21.421116472177527,22.28645347297659,1435.291,1402.2047519307057,1399.3591327229624,35.931867277037554,-2.8456192077433116,linear_drift,0.05,1
236,20.99402164222424,22.29003938664883,1435.291,1403.6225337382166,1399.346681659135,35.94431834086504,-4.275852079081687,linear_drift,0.05,1
237,21.137430843011842,22.293625300321068,1435.291,1403.1361997733984,1399.334230595307,35.95676940469298,-3.80196917809144,linear_drift,0.05,1
238,21.333392710818345,22.29721121399331,1435.291,1402.49278241188,1399.3217795314795,35.96922046852046,-3.171002880400465,linear_drift,0.05,1
239,20.67876552903884,22.30079712766555,1435.291,1404.801175488123,1399.309328467652,35.981671532347946,-5.491847020470914,linear_drift,0.05,1
240,21.35464171707916,22.304383041337793,1435.291,1402.423013840595,1399.2968774038243,35.99412259617566,-3.126136436770821,linear_drift,0.05,1
241,22.067438173403158,22.307968955010033,1435.291,1400.0826319062871,1399.2844263399966,36.00657366000337,-0.7982055662905623,linear_drift,0.05,1
242,21.53756258042036,22.311554868682276,1435.291,1401.822415057908,1399.271975276169,36.01902472383085,-2.550439781738987,linear_drift,0.05,1
243,21.922913884187924,22.315140782354515,1435.291,1400.5571601289616,1399.2595242123416,36.03147578765834,-1.2976359166200382,linear_drift,0.05,1
244,20.98358831531607,22.318726696026754,1435.291,1403.661480219859,1399.2470731485141,36.04392685148582,-4.41440707134484,linear_drift,0.05,1
245,21.811113246420607,22.322312609698997,1435.291,1400.9242441549177,1399.2346220846864,36.05637791531353,-1.6896220702312803,linear_drift,0.05,1
246,21.090164750081595,22.325898523371237,1435.291,1403.2913923378644,1399.2221710208587,36.068828979141244,-4.069221317005713,linear_drift,0.05,1
247,21.445027509539635,22.32948443704348,1435.291,1402.126242898602,1399.2097199570312,36.08128004296873,-2.916522941570747,linear_drift,0.05,1
248,20.961958261028254,22.33307035071572,1435.291,1403.74222287459,1399.1972688932037,36.09373110679621,-4.544953981386243,linear_drift,0.05,1
249,21.06691368748438,22.33665626438796,1435.291,1403.3677344217417,1399.184817829376,36.106182170623924,-4.1829165923657,linear_drift,0.05,1
250,21.393000416074074,22.3402421780602,1435.291,1402.2970676390464,1399.1723667655485,36.11863323445141,-3.1247008734978863,linear_drift,0.05,1
251,21.68912656639407,22.34382809173244,1435.291,1401.3247728326733,1399.159915701721,36.13108429827889,-2.164857130952214,linear_drift,0.05,1
252,21.52530349684707,22.347414005404683,1435.291,1401.862666292986,1399.1474646378933,36.143535362106604,-2.715201655092642,linear_drift,0.05,1
253,21.21688136346612,22.350999919076923,1435.291,1402.8753334894925,1399.1350135740659,36.15598642593409,-3.740319915426653,linear_drift,0.05,1
254,22.132442041598075,22.354585832749162,1435.291,1399.869199477669,1399.122562510238,36.16843748976203,-0.7466369674311863,linear_drift,0.05,1
255,21.010448534823556,22.358171746421405,1435.291,1403.5612139236753,1399.1101114464104,36.18088855358951,-4.45110247726484,linear_drift,0.05,1
256,20.76953478689743,22.361757660093645,1435.291,1404.461350124439,1399.097660382583,36.193339617416996,-5.363689741855978,linear_drift,0.05,1
257,21.511833525543928,22.365343573765887,1435.291,1401.906893333137,1399.0840440871248,36.20695591287517,-2.8228492460123107,linear_drift,0.05,1
258,21.651879713010423,22.368929487438127,1435.291,1401.4470684221021,1399.069965053318,36.22103494668204,-2.377103368784219,linear_drift,0.05,1
259,21.333006210469563,22.372515401110366,1435.291,1402.4940514395607,1399.055886019511,36.235113980488904,-3.4381654200496996,linear_drift,0.05,1
260,22.034219200927996,22.37610131478261,1435.291,1400.191702430372,1399.041806985704,36.249193014296,-1.1498954446681182,linear_drift,0.05,1
261,21.724156031198927,22.37968722845485,1435.291,1401.2097577735067,1399.0277279518973,36.263272048102635,-2.182029821609376,linear_drift,0.05,1
262,21.22862187860664,22.38327314212709,1435.291,1402.8367849118576,1399.0136489180902,36.27735108190973,-3.823135993767437,linear_drift,0.05,1
263,20.9561137625249,22.38685905579933,1435.291,1403.764039755789,1398.9995698842836,36.291430115716366,-4.764469871505526,linear_drift,0.05,1
264,20.993055950709056,22.39044496947157,1435.291,1403.6261385602643,1398.9854908504767,36.30550914952323,-4.640647709787572,linear_drift,0.05,1
265,21.526446493993994,22.394030883143813,1435.291,1401.8589133985238,1398.9714118166694,36.31958818333055,-2.8875015818543943,linear_drift,0.05,1
266,21.85641876291458,22.397616796816052,1435.291,1400.7754889087514,1398.9573327828625,36.33366721713742,-1.8181561258888905,linear_drift,0.05,1
267,21.688877833348478,22.401202710488295,1435.291,1401.3255895178872,1398.9432537490557,36.34774625094428,-2.382335768831581,linear_drift,0.05,1
268,21.31154331400778,22.404788624160535,1435.291,1402.5645222937455,1398.9291747152488,36.36182528475115,-3.6353475784967486,linear_drift,0.05,1
269,21.276388797434176,22.408374537832774,1435.291,1402.6799479454426,1398.915095681442,36.375904318558014,-3.7648522640006377,linear_drift,0.05,1
270,21.74100722876914,22.411960451505017,1435.291,1401.1544288812054,1398.901016647635,36.38998335236488,-2.253412233570316,linear_drift,0.05,1
271,21.0298805856475,22.415546365177256,1435.291,1403.4893281835252,1398.8869376138277,36.4040623861722,-4.602390569697491,linear_drift,0.05,1
272,21.771685918813457,22.4191322788495,1435.291,1401.053699070737,1398.8728585800209,36.418141419979065,-2.1808404907160366,linear_drift,0.05,1
273,21.64262202457784,22.42271819252174,1435.291,1401.4774649351161,1398.858779546214,36.43222045378593,-2.618685388902122,linear_drift,0.05,1
274,21.0696000249658,22.426304106193978,1435.291,1403.3589141538305,1398.8447005124071,36.446299487592796,-4.514213641423339,linear_drift,0.05,1
275,21.559211820989,22.42989001986622,1435.291,1401.7513323651299,1398.8306214786003,36.46037852139966,-2.920710886529605,linear_drift,0.05,1
276,21.30888089623631,22.43347593353846,1435.291,1402.5732640241497,1398.8165424447934,36.47445755520653,-3.756721579356281,linear_drift,0.05,1
277,22.1747071681268,22.437061847210703,1435.291,1399.7304269884103,1398.8018268994124,36.48917310058755,-0.9286000889978823,linear_drift,0.05,1
278,21.252357585656828,22.440647760882943,1435.291,1402.7588515558691,1398.7856989884642,36.50530101153572,-3.9731525674048953,linear_drift,0.05,1
279,21.313141472681874,22.444233674555182,1435.291,1402.5592749308335,1398.769571077516,36.52142892248389,-3.7897038533174054,linear_drift,0.05,1
280,21.705796663412034,22.447819588227425,1435.291,1401.2700385623807,1398.7534431665676,36.53755683343229,-2.516595395813056,linear_drift,0.05,1
281,22.357526280419204,22.451405501899664,1435.291,1399.112352643251,1398.7373152556197,36.553684744380234,-0.37503738763120964,linear_drift,0.05,1
282,21.303871007423478,22.454991415571907,1435.291,1402.5897133950273,1398.7211873446713,36.56981265532863,-3.8685260503559675,linear_drift,0.05,1
283,21.59881584009418,22.458577329244147,1435.291,1401.6212973039037,1398.705059433723,36.58594056627703,-2.916237870180794,linear_drift,0.05,1
284,21.407131487002907,22.462163242916386,1435.291,1402.2506699573228,1398.6889315227747,36.6020684772252,-3.561738434548033,linear_drift,0.05,1
285,21.15952100324566,22.46574915658863,1435.291,1403.063669373621,1398.6728036118266,36.618196388173374,-4.39086576179443,linear_drift,0.05,1
286,22.073762306921203,22.46933507026087,1435.291,1400.0618673700658,1398.6566757008782,36.63432429912177,-1.4051916691876158,linear_drift,0.05,1
287,21.705903986443882,22.47292098393311,1435.291,1401.2696861800382,1398.6405477899298,36.65045221007017,-2.6291383901084373,linear_drift,0.05,1
288,21.043186713700937,22.47650689760535,1435.291,1403.4456391030933,1398.6244198789818,36.666580121018114,-4.8212192241114735,linear_drift,0.05,1
289,21.283898465894712,22.48009281127759,1435.291,1402.6552908469932,1398.6082919680334,36.68270803196651,-4.046998878959812,linear_drift,0.05,1
290,21.58251956490354,22.483678724949833,1435.291,1401.6748041749247,1398.5921640570853,36.698835942914684,-3.0826401178394462,linear_drift,0.05,1
291,22.24462772592799,22.487264638622072,1435.291,1399.5008511973654,1398.576036146137,36.714963853862855,-0.9248150512282791,linear_drift,0.05,1
292,21.433485701854718,22.490850552294315,1435.291,1402.164139044066,1398.5599082351887,36.731091764811254,-3.604230808877219,linear_drift,0.05,1
293,21.751165373601367,22.494436465966555,1435.291,1401.1210758272719,1398.5437803242403,36.74721967575965,-2.5772955030315643,linear_drift,0.05,1
294,21.443069359412654,22.498022379638794,1435.291,1402.1326722504052,1398.5276524132923,36.763347586707596,-3.605019837112877,linear_drift,0.05,1
295,22.108571857980255,22.501608293311037,1435.291,1399.9475743713883,1398.511524502344,36.779475497655994,-1.436049869044382,linear_drift,0.05,1
296,22.110804118500884,22.505194206983276,1435.291,1399.9402450108832,1398.4953965913955,36.79560340860439,-1.4448484194876983,linear_drift,0.05,1
297,21.24083340892055,22.50878012065552,1435.291,1402.796689812221,1398.4792686804474,36.811731319552564,-4.317421131773699,linear_drift,0.05,1
298,22.063401399374786,22.51236603432776,1435.291,1400.095886171127,1398.4631407694992,36.827859230500735,-1.6327454016277443,linear_drift,0.05,1
299,21.748839527001284,22.515951947999998,1435.291,1401.1287124664786,1398.4470128585508,36.843987141449134,-2.6816996079278397,linear_drift,0.05,1
